id,collector,age_midpoint,gender,occupation_group,experience_midpoint,salary_midpoint,aliens,programming_ability,employment_status,industry,women_on_team,remote,job_satisfaction,job_discovery,commit_frequency,dogs_vs_cats,desktop_os,unit_testing,visit_frequency,why_learn_new_tech,open_to_new_job,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice
3276,22,37,0,13,3.5,45000,0,7,0,14,1,2,2,2,,1,2,0,1,3,0,0,0,0,0,0,1,2,1,4,3,2,1,1,1,0,0,1,1,1,2,2
3344,22,22,1,4,3.5,,-1 (please specify),,0,14,1,2,0,0,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,0,-1 (please specify),0,-1 (please specify),0,0,1,1,1,0,1,3,0,2,2,2,1,1,2,0,0,0,1,0,1,2
3579,22,32,0,15,13,,0,8,2,0,0,0,0,2 - I created my own job,0,1,0,0,1,3,0,0; 1,0,1,1,1,1,4,2,0,1,4,2,0,,2,1,1,2,0,0,0
3612,22,32,0,0,13,55000,1,7,2,14,1,0,2,2 - I created my own job,0,0,0,0,0,3,1,0,1,1,1,0,4,2,2,0,2,4,1,0,1,0,1,1,1,0,1,1
3619,22,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,22,27,1,7,3.5,15000,1,2,6,10,2,2,2,2,4,1,2,I don't know,4,5,1,0,2,1,1,0,1,4,2,4,4,4,1,2,1,2,1,1,2,1,2,2
3694,22,32,0,9,3.5,55000,0,8,0,10,0,1,4,22,0,1,4,0,2,2,1,0,1,0,1,2,0,3,3,2,1,1,1,0,2,0,1,1,0,1,1,2
3778,22,27,0,8,3.5,15000,0,7,0,-1 (please specify),0,1,2,0,0,1,0,0,0,4,1,1,0,0,0,1,0,1,2,0,0,3,2,2,1,1,0,1,2,1,0,2
3935,22,27,0,0,8,45000,0,8,0,0,0,1,3,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4196,22,27,0,7,3.5,15000,1,7,77,,,,,,3,1,1,I don't know,1,3,,,1,0,1,3,2,4,1,1,2,1,2,1,1,0,0,1,1,1,2,2
4221,22,27,0,0,13,,-1 (please specify),8,2,-1 (please specify),0,0,-1 (please specify),2 - I created my own job,0,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,
4226,22,22,0,7,8,,0,6,77,,,,,,3,-1 (please specify),2,-1 (please specify),1,3,1,1,1,0,2,,0,3,2,0,4,1,2,0,1,0,0,1,0,0,0,1
4280,22,37,0,3,8,85000,1,9,0,16,2,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,22,37,0,13,13,55000,0,8,0,13,0,2,2,7,0,-1 (please specify),0,1,1,0,1,1,1,0,0,0,2,3,2,1,3,4,0,0,1,0,1,0,1,1,2,2
4383,22,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,22,37,0,1,13,45000,0,7,6,4,0,2,4,-1,0,-1 (please specify),0,0,0,4,1,1,0,0,0,2,0,2,2,1,3,4,2,0,2,0,0,1,1,0,1,2
4583,22,27,0,1,3.5,35000,-1 (please specify),7,6,-1 (please specify),2,3,3,2,2,1,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,
4603,22,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,22,32,0,1,13,45000,0,8,0,11,2,2,2,2,0,-1 (please specify),2,I don't know,0,2,1,0,1,0,1,1,1,4,2,0,1,4,1,0,1,1,0,0,0,1,2,2
5117,22,44.5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,22,37,0,7,3.5,15000,1,4,77,,,,,,3,-1 (please specify),5,0,1,2,1,0,1,0,1,0,0,4,2,4,2,1,1,1,2,0,0,0,0,0,0,0
5293,22,27,0,0,8,35000,-1 (please specify),7,0,11,,2,4,7,0,-1 (please specify),5,0,0,4,,,,,,,,,,,,,,,,,,,,,,
5686,22,32,0,0,13,25000,0,8,-1 (please specify),-1 (please specify),1,1,2,-1,0,-1 (please specify),0,-1 (please specify),0,2,1,,0,1,2,1,4,4,2,0,2,4,1,0,2,1,0,0,0,0,1,2
6090,22,37,0,3,13,95000,0,9,1,3,"I am not on a ""team""",1,0,2 - I created my own job,0,1,0,0,0,2,1,0,0,0,0,0,4,4,1,2,3,4,1,0,1,0,0,1,1,1,1,0
6266,22,22,0,7,3.5,,-1 (please specify),8,77,,,,,,0,-1 (please specify),5,0,0,0,1,,1,0,0,1,0,4,2,1,2,0,1,0,2,0,0,1,1,0,2,2
6834,22,27,0,3,8,5000,0,7,77,,,,,,0,1,2,0,2,3,1,,1,0,1,2,0,1,2,1,2,4,0,0,1,1,0,1,0,0,0,1
7254,22,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,22,22,0,3,1.5,15000,0,4,6,3,1,2,4,4,2,1,0,I don't know,0,4,1,0,1,2,1,0,3,4,1,0,0,3,0,1,1,0,0,1,0,1,0,2
7774,22,37,0,8,13,55000,0,9,0,-1 (please specify),0,2,2,0,3,1,5,0,0,3,1,1,1,1,0,1,0,4,2,1,4,3,2,1,2,0,0,2,1,1,2,1
8008,22,32,0,8,8,,0,9,0,16,0,2,0,7,A few times a month,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,4,0,0,1,0,0,2,,2,2,2
8079,22,27,0,14,3.5,15000,0,5,4,,,,,,A few times a month,1,5,I don't know,1,2,1,1,4,0,0,,1,4,2,2,1,1,0,1,1,0,1,0,1,2,1,1
8095,22,27,0,6,13,55000,0,10,6,16,0,0,3,2,0,1,6,0,2,2,2,1,3,0,0,3,0,4,3,1,0,3,2,1,2,0,1,1,1,0,0,2
8681,22,22,0,0,8,25000,0,7,0,14,0,2,2,2,2,-1 (please specify),0,-1 (please specify),0,2,1,0,1,0,0,0,1,4,1,1,2,4,0,0,1,1,0,0,1,1,2,1
8963,22,37,0,11,13,,0,2,0,11,0,1,4,2,0,0,4,I don't know,0,5,1,0,3,1,0,2,4,4,2,1,0,4,1,1,2,1,1,0,2,2,2,1
8977,22,22,0,13,3.5,,0,7,0,14,0,2,2,4,0,1,0,I don't know,0,0,,,,,,,,,,,,,,,,,,,,,,
9042,22,27,0,20,8,35000,0,8,0,11,11+,2,3,-1,0,1,4,0,0,0,2,0,0,2,0,0,4,4,2,1,3,4,0,0,2,0,0,0,0,0,1,1
9268,22,32,0,3,8,85000,0,9,0,11,0,2,0,6,0,0,0,0,0,2,2,0,0,0,0,0,3,1,2,0,0,2,1,0,1,0,1,1,1,0,1,2
9309,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9397,22,27,0,1,3.5,45000,-1 (please specify),7,0,4,,2,2,11,0,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1,1,4,1,0,1,0,0,0,1,1,1,2
9440,22,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9498,22,27,0,0,1.5,5000,0,5,77,,,,,,4,1,0,I don't know,3,2,0,0,1,2,1,2,2,2,1,0,2,1,1,0,2,0,0,1,1,1,0,0
10058,22,22,0,7,8,,1,5,77,,,,,,0,-1 (please specify),0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,4,1,1,2,0,0,0,0,0,1,1
10149,22,22,0,7,1.5,5000,1,6,77,,,,,,3,1,2,I don't know,2,4,1,,1,0,0,0,4,2,2,0,2,3,1,0,2,0,0,1,0,0,1,2
10158,22,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10450,22,37,0,13,8,,-1 (please specify),6,-1 (please specify),5,2,1,0,2,3,0,4,0,0,4,1,1,1,1,0,0,0,4,1,1,1,4,0,0,2,1,1,1,2,1,1,1
10843,22,27,0,3,1.5,5000,1,3,6,3,1,2,2,2,3,1,0,I don't know,1,4,1,1,1,2,1,1,0,3,2,0,3,3,0,1,0,0,0,2,2,1,0,2
11025,22,22,0,7,1.5,,0,7,77,,,,,,,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,
11045,22,27,0,1,8,55000,1,6,0,0,0,2,2,10,0,0,4,0,0,4,0,0,2,1,1,0,4,4,1,3,1,4,1,1,2,0,0,0,2,1,2,2
11326,22,32,0,0,3.5,45000,1,8,4,,,,,,0,1,0,0,1,3,2,0,0,0,0,0,0,2,0,0,0,4,1,0,2,0,0,0,0,0,2,1
11617,22,27,0,1,3.5,65000,0,6,0,11,0,2,4,7,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,
13347,22,32,0,0,3.5,45000,-1 (please specify),8,0,3,0,1,4,6,0,1,0,0,2,3,1,,1,0,0,0,4,4,3,1,2,3,0,1,2,0,0,0,1,0,0,2
13385,22,37,0,0,8,115000,-1 (please specify),7,2,11,0,0,3,2 - I created my own job,0,0,0,0,2,2,0,,1,1,0,1,4,3,2,2,2,2,1,0,2,0,0,1,1,0,0,0
17027,22,27,0,13,3.5,25000,0,3,6,0,1,1,2,2,A few times a month,1,4,I don't know,2,2,1,0,3,1,0,1,1,4,0,2,3,4,1,1,1,1,0,0,1,1,0,0
20292,22,44.5,0,,3.5,,-1 (please specify),6,0,5,1,3,2,4,4,-1 (please specify),4,I don't know,2,2,1,,3,3,1,0,0,3,4,4,4,4,1,1,2,1,1,1,1,1,2,2
23203,22,22,0,6,3.5,45000,1,7,0,7,2,2,0,2,0,1,2,0,0,3,0,0,0,1,1,2,0,4,1,2,3,4,1,2,1,0,1,1,1,1,2,2
23960,22,32,0,0,8,75000,0,9,1,-1 (please specify),0,0,2,2,3,0,3,0,2,5,1,0,1,3,0,0,1,3,2,2,4,3,1,1,1,0,1,2,2,0,0,2
25241,22,37,0,0,8,55000,0,8,2,14,1,1,2,2 - I created my own job,0,0,0,0,0,3,0,0,1,0,0,2,0,0,1,0,3,0,1,0,2,0,0,1,1,0,1,1
25758,22,37,0,4,13,155000,0,7,0,4,0,2,0,-1,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,0,1,0,3,2,0,0,0,0,1,0,2,1,1,1,0,0,0,2,0,0,0,2,0,2,1
26004,22,22,0,0,8,65000,0,8,2,3,0,1,0,2 - I created my own job,3,-1 (please specify),0,1,1,0,2,0,0,1,0,0,1,4,2,1,4,2,1,0,1,0,0,0,0,1,0,0
26170,22,27,0,0,3.5,15000,0,7,2,12,0,2,0,2 - I created my own job,0,0,0,1,2,2,0,0,0,1,2,2,0,4,0,4,1,1,1,1,2,0,0,1,0,0,1,1
27077,22,22,0,3,1.5,,0,7,77,,,,,,A few times a month,0,0,I don't know,1,0,2,0,1,2,0,4,1,4,2,0,4,4,1,0,1,0,0,0,0,0,1,0
27924,22,22,0,0,3.5,55000,-1 (please specify),9,0,3,0,3,0,2,0,-1 (please specify),2,0,0,3,0,1,0,0,0,1,4,4,1,1,4,1,0,1,2,1,1,1,2,0,2,1
28280,22,22,0,0,3.5,75000,0,7,0,11,1,2,0,0,0,0,0,1,0,2,0,0,1,3,1,1,0,0,1,3,1,3,1,1,1,1,0,1,1,0,2,2
28832,22,22,0,7,3.5,5000,0,7,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),2,I don't know,0,3,0,0,1,1,1,1,1,4,2,2,2,4,1,1,0,,1,2,1,1,1,2
29086,22,44.5,0,0,13,,0,8,0,10,2,2,4,2,0,0,5,0,0,3,0,1,1,1,0,1,0,3,2,1,2,1,1,0,1,0,0,1,1,2,1,2
29127,22,27,0,10,3.5,55000,0,7,0,3,1,2,4,2,2,1,0,0,1,0,1,0,4,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,1,1,2,1
29359,22,27,0,1,3.5,35000,1,7,0,1,0,3,3,-1,0,0,0,0,0,5,2,0,1,1,2,0,0,2,1,4,1,4,1,2,1,1,1,1,2,0,1,2
30690,22,32,0,8,1.5,45000,1,7,0,3,"I am not on a ""team""",1,2,-1,0,1,2,-1 (please specify),0,3,1,0,0,1,0,1,1,2,2,3,1,4,1,1,1,0,0,1,1,2,1,1
31827,22,27,1,3,3.5,5000,1,6,77,,,,,,0,-1 (please specify),0,-1 (please specify),0,2,1,0,0,1,1,3,4,4,2,3,2,4,1,1,0,0,0,0,2,1,1,2
31860,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31880,22,16,0,7,3.5,5000,1,8,77,,,,,,2,1,2,0,2,3,1,0,0,0,1,2,1,4,2,0,3,4,1,0,2,0,0,2,1,1,1,2
34153,22,32,0,13,3.5,75000,0,9,1,3,2,0,2,6,3,1,0,0,1,2,1,0,0,0,0,0,3,3,1,1,3,4,0,0,2,0,0,0,2,1,0,0
46089,22,32,0,1,8,65000,0,7,0,4,1,3,2,2,0,-1 (please specify),0,0,1,2,1,0,1,1,0,0,0,4,4,2,3,3,1,0,0,0,0,0,0,1,1,1
46401,22,44.5,0,0,13,105000,1,8,2,1,1,2,2,1,0,,4,0,0,3,1,0,1,1,0,0,2,4,2,0,0,4,1,1,1,0,0,0,1,0,1,0
49896,22,32,0,1,3.5,65000,1,8,0,0,2,2,2,4,0,0,8,0,0,2,0,0,1,0,0,2,0,4,1,2,3,4,0,1,1,0,0,0,1,1,2,2
49988,22,54.5,0,1,13,65000,1,9,0,1,0,3,3,0,3,1,1,0,2,3,1,1,1,0,0,1,0,4,3,1,0,4,2,1,2,0,0,1,1,2,2,0
50404,22,27,0,13,3.5,55000,1,10,0,13,0,2,2,4,0,1,5,-1 (please specify),2,2,1,0,0,1,,0,0,3,1,1,3,4,1,1,1,0,1,1,1,0,2,1
50764,22,32,1,7,0.5,,0,5,77,,,,,,3,-1 (please specify),3,0,2,3,2,0,2,3,2,3,1,0,2,2,0,3,1,1,2,2,2,2,2,1,0,1
51706,22,22,-1,7,8,,0,5,6,77,1,2,0,7,,0,2,I don't know,2,3,0,0,0,4,1,2,0,4,2,0,2,1,2,1,2,0,0,1,2,2,2,2
52988,22,27,0,1,8,75000,1,7,0,3,0,3,0,0,0,1,0,I don't know,0,2,1,1,0,0,0,3,4,4,2,1,4,2,1,1,0,0,0,0,0,1,0,1
53032,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,22,22,0,13,3.5,,1,4,77,,,,,,0,1,0,0,0,2,1,0,1,1,2,,1,4,2,,1,4,1,2,1,0,0,0,1,0,1,2
1416,22,22,0,0,0.5,15000,0,9,1,3,0,2,2,2,0,1,1,-1 (please specify),2,2,,,,,,,,,,,,,,,,,,,,,,
19268,22,22,0,7,1.5,,0,5,77,,,,,,4,1,4,0,0,6,1,0,,,,,,,,,,,,,,,,,,,,
28061,22,16,1,7,8,,-1 (please specify),10,77,,,,,,-1 (please specify),1,1,-1 (please specify),4,-1 (please specify),0,0,,0,0,,0,2,,1,4,2,1,0,2,1,1,1,1,1,2,2
36428,22,54.5,0,17,13,65000,0,3,1,17,0,0,0,22,3,1,2,I don't know,1,2,1,0,0,0,0,1,0,4,2,2,2,2,0,1,2,0,0,0,1,0,0,2
39889,22,22,0,19,1.5,5000,1,4,0,11,0,2,0,2,2,1,2,I don't know,2,0,1,0,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,2,0,1,1,0
40556,22,37,0,20,1.5,25000,1,3,0,3,0,0,0,2,A few times a month,1,2,0,1,2,1,0; 1,0,0,0,2,0,4,1,4,2,4,0,0,2,0,0,0,1,0,0,0
42790,22,32,0,3,3.5,15000,1,8,0,6,2,3,4,2,0,1,8,0,0,2,2,,1,1,0,2,1,2,2,1,3,4,1,2,2,1,0,1,0,2,2,2
44696,22,32,0,0,13,45000,0,8,0,4,2,2,0,6,0,1,0,0,2,2,1,0,1,1,1,0,3,4,1,0,4,2,0,0,2,0,0,1,1,0,2,2
47093,22,27,0,0,8,15000,0,8,0,5,4,1,2,-1,0,1,3,0,0,2,1,0,0,1,0,0,0,3,2,0,3,4,0,0,2,0,0,1,0,0,0,1
48229,22,44.5,0,0,13,25000,1,7,0,5,3,2,0,2,0,,2,I don't know,,,,,,,,,,,,,,,,,,,,,,,,
48353,22,22,0,7,3.5,,0,6,77,,,,,,4,1,0,I don't know,4,3,0,0,,0,0,0,1,3,1,2,4,4,0,0,2,0,0,0,0,0,2,2
48526,22,27,0,1,0.5,15000,1,6,0,1,0,0,0,-1,0,0,1,0,0,2,1,0; 1,0,2,0,1,0,4,1,0,1,4,0,1,2,0,0,0,2,0,0,1
48897,22,32,0,6,3.5,25000,1,8,0,8,3,2,2,2,0,1,3,1,0,0,1,0,1,3,0,1,1,4,2,1,2,4,1,1,0,0,0,2,0,1,2,2
49156,22,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49391,22,22,0,7,3.5,5000,0,7,77,,,,,,A few times a month,1,7,1,2,2,1,0,1,1,0,2,0,3,2,0,3,2,0,1,2,1,0,0,0,1,1,0
49570,22,44.5,0,9,13,35000,1,7,1,3,3,1,0,2 - I created my own job,0,0,2,0,0,4,1,,2,1,0,1,2,2,2,1,3,4,2,1,2,0,0,1,2,0,1,2
52162,22,16,0,0,0.5,5000,0,5,4,,,,,,2,1,5,I don't know,3,6,1,,,,,,,,,,,,,,,,,,,,,
24310,22,22,0,13,1.5,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33343,22,27,0,14,1.5,15000,0,4,0,17,1,2,2,0,2,1,4,0,2,0,1,0,2,2,1,1,3,4,2,2,3,4,1,1,1,0,0,1,1,1,1,1
31497,22,16,0,0,3.5,5000,0,8,77,,,,,,3,1,2,0,2,2,0,0,0,0,0,2,0,4,2,0,1,4,1,1,1,0,0,0,0,2,1,1
96,22,44.5,0,,13,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,22,32,0,6,8,25000,1,7,0,17,3,2,2,4,0,1,4,0,0,0,1,0,1,1,0,0,0,4,1,2,1,4,0,1,1,0,0,0,0,0,1,1
2183,22,27,0,14,1.5,15000,1,6,0,9,0,3,2,2,A few times a month,0,4,0,1,2,1,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4050,22,22,0,8,1.5,5000,1,7,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,3,0,2,5,1,0,1,3,1,0,0,4,2,2,1,4,2,1,0,0,1,1,2,2,2,1
9897,22,22,0,1,1.5,5000,0,5,77,,,,,,0,1,4,0,2,0,1,0,1,2,0,1,3,3,3,4,3,4,0,0,1,0,0,0,0,0,0,0
26433,22,22,0,3,1.5,15000,1,4,0,11,0,2,4,2,A few times a month,-1 (please specify),0,0,2,2,1,0,1,1,2,0,0,1,,0,4,0,2,0,1,0,0,2,1,2,1,1
27927,22,27,0,0,3.5,5000,0,9,0,3,1,2,4,2 - I created my own job,3,1,4,0,1,3,2,,1,1,0,2,3,4,4,3,3,0,0,1,2,1,0,0,0,0,1,2
29013,22,27,0,0,3.5,15000,1,8,0,-1 (please specify),1,3,2,0,0,1,0,0,2,3,2,,0,0,0,,2,3,1,0,2,3,1,2,2,0,0,0,1,0,2,1
29533,22,32,0,1,3.5,5000,0,7,0,0,3,2,2,1,3,1,3,0,0,3,1,0,3,2,0,1,0,4,0,2,3,4,0,2,1,0,0,1,0,1,0,0
30486,22,22,0,7,3.5,,0,5,77,,,,,,A few times a month,1,3,0,0,3,0,1,0,0,0,2,3,2,1,0,1,0,0,0,2,0,0,1,1,0,1,1
36970,22,22,0,1,0.5,5000,0,4,0,0,11+,2,-1 (please specify),7,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),3,0,0,2,1,,0,2,0,0,2,4,1,2,2,4,1,1,1,0,0,1,0,1,2,2
45117,22,22,0,7,3.5,,0,4,77,,,,,,4,1,2,I don't know,0,2,2,,1,1,2,1,0,2,2,2,4,4,1,1,0,1,0,1,0,0,0,1
47985,22,22,0,8,1.5,,0,7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50317,22,27,0,1,3.5,25000,0,7,0,4,8,2,3,7,0,,5,0,0,2,2,0,0,0,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,1,2
50789,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51101,22,,0,8,1.5,25000,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51109,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51469,22,27,0,9,3.5,,1,7,0,17,0,0,0,22,0,1,3,0,0,0,1,0,1,1,0,0,0,4,2,0,2,1,2,0,0,0,0,0,1,0,0,2
52721,22,27,0,1,3.5,25000,1,7,0,3,3,2,4,4,2,,0,1,0,6,2,0,1,0,0,0,0,4,1,0,2,4,0,0,1,0,0,1,0,0,1,1
53125,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,22,27,0,1,8,15000,0,10,0,3,0,2,2,2,0,0,1,0,0,2,1,0,1,0,0,0,0,4,2,0,0,4,1,1,2,0,0,0,0,1,0,2
2599,22,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,22,44.5,0,13,3.5,45000,0,7,0,5,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,22,54.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21740,22,27,0,7,0.5,5000,0,4,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,0,I don't know,0,2,2,0,2,0,1,1,0,3,2,1,2,0,1,1,1,0,0,1,1,2,1,1
22364,22,27,0,0,3.5,35000,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38771,22,37,0,0,8,15000,1,7,2,3,1,2,2,2 - I created my own job,0,1,0,0,1,4,1,0; 1,1,0,1,0,1,3,2,2,2,2,1,1,1,1,1,1,1,2,2,0
39701,22,32,0,3,3.5,45000,1,7,0,-1 (please specify),0,3,2,7,0,1,0,0,0,2,0,,0,1,0,0,0,3,2,2,1,4,1,1,0,0,0,0,0,1,0,1
45287,22,54.5,0,0,13,35000,0,9,0,-1 (please specify),1,0,2,2 - I created my own job,0,0,2,0,1,2,1,1,1,1,0,0,4,3,0,2,3,4,1,0,1,0,1,1,1,0,2,1
46635,22,32,1,13,8,75000,0,8,0,3,3,2,3,0,0,1,4,0,1,2,1,0,0,0,0,0,4,1,3,4,1,4,1,2,1,0,0,1,0,0,1,2
51453,22,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53049,22,27,0,7,0.5,5000,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,22,32,0,6,8,15000,1,8,0,1,0,3,4,2,3,0,4,0,2,0,1,0; 1,2,4,4,4,3,2,3,2,3,3,1,0,2,0,1,1,1,1,2,2
2287,22,27,0,3,8,45000,0,8,0,3,0,1,2,22,0,1,0,-1 (please specify),0,3,0,,1,0,0,1,1,2,0,1,1,4,1,1,2,0,0,1,1,0,1,2
2364,22,22,0,0,3.5,5000,-1 (please specify),4,0,4,1,0,4,2,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),0,I don't know,,,,,,,,,,,,,,,,,,,,,,,,
2786,22,32,0,0,8,25000,0,6,1,-1 (please specify),0,1,2,2 - I created my own job,0,1,2,I don't know,0,3,1,,1,0,0,3,4,1,2,1,3,4,0,1,2,1,1,1,0,2,1,0
4201,22,32,0,0,13,45000,0,10,0,8,0,3,3,2,3,0,0,I don't know,,,,,,,,,,,,,,,,,,,,,,,,
4243,22,27,0,0,3.5,25000,0,7,0,3,0,2,2,4,2,0,2,1,0,2,1,0,2,0,0,0,2,4,2,1,0,0,1,1,2,0,0,0,1,1,2,2
5088,22,32,0,0,8,45000,0,8,0,0,0,2,2,-1,0,0,5,0,1,3,0,0,1,2,0,0,3,4,2,4,2,0,2,1,2,1,0,1,1,2,1,2
8214,22,44.5,0,3,13,45000,0,10,0,8,1,2,0,6,0,1,0,0,2,3,1,0; 1,0,0,0,0,2,2,0,0,4,1,1,0,2,0,0,1,1,0,0,1
11768,22,44.5,0,19,8,5000,0,7,0,11,0,1,2,2 - I created my own job,A few times a month,1,4,I don't know,,,,,,,,,,,,,,,,,,,,,,,,
12792,22,44.5,0,0,13,,-1 (please specify),9,2,11,0,2,2,2 - I created my own job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),0,I don't know,0,-1 (please specify),1,,1,0,0,1,3,4,2,1,2,0,0,0,1,0,0,0,0,1,1,1
19156,22,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21096,22,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21575,22,27,0,12,8,,0,8,0,16,0,2,2,7,0,1,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,
22495,22,44.5,0,14,13,15000,0,7,6,5,1,1,2,2,0,0,8,0,2,3,1,0,1,1,0,0,1,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1
22752,22,16,0,7,8,5000,0,10,77,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
24922,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25787,22,22,0,0,8,15000,0,8,6,4,2,2,2,1,3,1,5,0,0,,1,0,0,0,0,0,0,4,1,0,0,2,1,2,2,0,0,0,0,0,1,0
26044,22,32,0,1,13,55000,1,7,2,,0,0,0,2 - I created my own job,0,1,2,0,0,2,1,0,0,0,0,0,2,2,2,0,2,4,0,0,,0,0,0,,0,0,
26920,22,32,0,13,8,25000,0,7,1,14,1,0,0,2,0,1,3,I don't know,1,2,2,0,0,0,0,2,0,2,2,0,3,4,2,2,2,0,0,1,1,1,0,2
27130,22,32,0,0,13,15000,0,7,0,4,1,2,2,-1,0,1,2,I don't know,2,3,0,1,3,0,0,1,0,2,2,1,0,0,2,0,2,1,1,0,2,0,1,1
27677,22,22,0,7,8,5000,1,8,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1,0,0,1,4,1,0,0,1,1,2,1,1,1,1,2,3,1,0,2,1,0,1,1,1,1,1
27790,22,27,0,13,13,15000,0,7,-1 (please specify),4,2,3,2,2,0,1,0,0,0,4,1,0; 1,0,0,1,2,0,2,3,1,2,4,1,0,2,1,0,1,1,0,2,2
28673,22,27,0,7,8,5000,-1 (please specify),6,77,,,,,,0,0,7,I don't know,0,5,1,0; 1,1,1,0,1,4,1,2,1,4,4,0,0,2,1,0,1,1,2,2,2
28992,22,16,0,1,3.5,5000,0,8,77,,,,,,2,0,2,I don't know,2,3,2,0,1,2,0,0,0,4,1,4,1,4,0,1,1,0,0,0,0,0,1,2
29495,22,44.5,0,15,13,210000,0,10,0,8,1,0,0,2 - I created my own job,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),0,1,0,3,0,0; 1,0,0,0,4,4,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0
29903,22,44.5,0,6,13,,0,9,1,16,0,0,0,1,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),2,1,1,5,2,1,0,1,0,1,2,4,0,1,0,1,1,0,2,0,1,1,1,0,1,1
